ano,fase,nivel,numero_questao,titulo,enunciado,alternativas,questao,classe
2009,2,2,19,os carpinteiros,"alguns carpinteiros, c, d, f, g, h, j, k e l, estão disponíveis para fazer algumas portas que foram encomendadas. as portas são numeradas de um a três. se todos os oito carpinteiros estão trabalhando nas portas e c, f e h estão trabalhando na porta três, qual das seguintes opções não pode indicar o modo de fazê-las? o modo de fazê-las pode ser simples ou complexo. as portas simples exigem dois carpinteiros e as portas complexas exigem três carpinteiros. nenhum carpinteiro trabalha em mais de uma porta e nem todos carpinteiros precisam estar trabalhando em alguma porta. as seguintes regras também são aplicadas: - f e k estão trabalhando em alguma das portas, mas não a mesma. - j e d estão trabalhando em alguma das portas, mas não a mesma. - se c e l estão trabalhando na mesma porta, então esta porta é complexa. - se g e k estão trabalhando na mesma porta, então esta porta é simples.","(a) j, k, g. (b) f, d, k. (c) j, f, g. (d) d, g. (e) k, f.","se c e l estão trabalhando na porta um e h não está trabalhando em nenhuma porta, qual das seguintes opções é uma lista completa de carpinteiros que poderiam estar trabalhando na porta três ao mesmo tempo?",agrupamento
2009,2,2,15,painéis,"sete pintores, o, p, q, r, s, t e u, estão pintando questão 12. se o e t pintam o painel quatro, então painéis em uma escola. cada painel tem uma das três cores possíveis: marrom, verde e azul, e eles podem ser pequenos ou grandes. exatamente dois pintores trabalham em um painel grande e exatamente um pintor trabalha em um painel pequeno. cada pintor deve pintar um e somente um painel. o primeiro painel pintado é designado como painel um, o segundo painel pintado é designado como painel dois, e assim por diante. as seguintes regras também se aplicam: - existem no mínimo quatro e no máximo cinco painéis a serem pintados. - qualquer dois painéis numerados consecutivamente têm a mesma cor. - se o painel foi pintado de azul então somente um pintor trabalhou nele. - o e u devem pintar painéis verdes, que podem ou não serem o mesmo. - p deve pintar um painel marrom. - q e r pintam o painel dois.",(a) p é o único pintor no painel quatro. 2. (b) p pintou o painel um. 3. (c) s e t pintam painéis azuis. 4. (d) o painel três é marrom. 5. (e) nenhum painel azul é pintado.,"se somente quatro painéis são pintados, e o e u pintam painéis diferentes, então qual das seguintes afirmações deve obrigatoriamente ser falsa? 1.",ordenação
2009,2,2,16,os carpinteiros,"alguns carpinteiros, c, d, f, g, h, j, k e l, estão disponíveis para fazer algumas portas que foram encomendadas. as portas são numeradas de um a três e o modo de fazê-las pode ser simples ou complexo. as portas simples exigem dois carpinteiros e as portas complexas exigem três carpinteiros. nenhum carpinteiro trabalha em mais de uma porta e nem todos carpinteiros precisam estar trabalhando em alguma porta. as seguintes regras também são aplicadas: - f e k estão trabalhando em alguma das portas, mas não a mesma. - j e d estão trabalhando em alguma das portas, mas não a mesma. - se c e l estão trabalhando na mesma porta, então esta porta é complexa. - se g e k estão trabalhando na mesma porta, então esta porta é simples.","(a) 1: l, j; 2: c, k, h; 3: f, d. (b) 1: j, c; 2: k, d, g; 3: f, h, l. (c) 1: f, h; 2: k, l, j; 3: c, g. (d) 1: d, g, c; 2: j, l; 3: h, f, k. (e) 1: f, h, d; 2: g, l; 3: k, j, h.",qual das seguintes opções é uma lista completa e correta de carpinteiros associados às portas?,agrupamento
2009,2,2,17,os carpinteiros,"alguns carpinteiros, c, d, f, g, h, j, k e l, estão disponíveis para fazer algumas portas que foram encomendadas. as portas são numeradas de um a três e o modo de fazê-las pode ser simples ou complexo. as portas simples exigem dois carpinteiros e as portas complexas exigem três carpinteiros. nenhum carpinteiro trabalha em mais de uma porta e nem todos carpinteiros precisam estar trabalhando em alguma porta. as seguintes regras também são aplicadas: - f e k estão trabalhando em alguma das portas, mas não a mesma. - j e d estão trabalhando em alguma das portas, mas não a mesma. - se c e l estão trabalhando na mesma porta, então esta porta é complexa. - se g e k estão trabalhando na mesma porta, então esta porta é simples.","(a) d, g. (b) f, h. (c) h, j. (d) f, d. (e) j, f.","se as portas são simples e l e k estão trabalhando na porta dois, qual das opções abaixo não pode ser dois carpinteiros associados à porta três?",agrupamento
2009,2,2,10,carona para a prova,"três professores (c, d e f) estão levando cinco alunos (q, r, s, t e v) em dois veículos (a e b) para realizarem uma prova em outra cidade. existem exatamente quatro ocupantes em cada veículo e cada um é dirigido por exatamente um professor. as seguintes regras também são aplicadas: - s está no veículo que têm mais alunos que professores. - t não está no veículo que f está. - se r está no veículo a então v está também no veículo a. - s tem de estar no veículo a se d estiver no veículo b. - f não dirige o veículo em que q está.",(a) v e t estão no veículo b. (b) r e t são os únicos alunos no veículo b. (c) q e t estão no veículo a (d) d é o único professor no veículo b. (e) r está no veículo a com c e q.,qual das seguintes afirmações pode ser verdadeira?,agrupamento
2009,2,2,11,painéis,"sete pintores, o, p, q, r, s, t e u, estão pintando painéis em uma escola. cada painel tem uma das três cores possíveis: marrom, verde e azul, e eles podem ser pequenos ou grandes. exatamente dois pintores trabalham em um painel grande e exatamente um pintor trabalha em um painel pequeno. cada pintor deve pintar um e somente um painel. o primeiro painel pintado é designado como painel um, o segundo painel pintado é designado como painel dois, e assim por diante. as seguintes regras também se aplicam: - existem no mínimo quatro e no máximo cinco painéis a serem pintados. - qualquer dois painéis numerados consecutivamente não têm a mesma cor. - se o painel foi pintado de azul então somente um pintor trabalhou nele. - o e u devem pintar painéis verdes, que podem ou não serem o mesmo. - p deve pintar um painel marrom. - q e r pintam o painel dois.",(a) p é o único pintor no painel quatro. (b) p pintou o painel um. (c) s e t pintam painéis azuis. (d) o painel três é marrom. (e) nenhum painel azul é pintado.,"se somente quatro painéis são pintados, qual das seguintes afirmações deve obrigatoriamente ser falsa?",ordenação
2009,2,2,21,faxina,"durante um período de 10 semanas, dona cida irá limpar oito casas: a, b, g, h, i, m, p e w. cada casa é limpa uma única vez e somente uma casa pode ser limpa por semana. excluindo estas oito, nenhuma outra casa é limpa neste período. as seguintes regras também são aplicadas: - as casas a, m e g são limpas em semanas consecutivas, mas não necessariamente nesta ordem. - a casa b é limpa em alguma semana antes da casa m e em alguma semana antes da casa p. - a casa w é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa i não é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa p é limpa em alguma semana antes da casa w que, por sua vez, é limpa em alguma semana após a casa i.","(a) h, p, b, i, m, a, g, w. (b) b, g, a, m, p, w, i, h. (c) b, i, w,a, m, g, p, h. (d) b, i, m, a, g, p, h, w. (e) h, b, g, m, p, a, h, w.",qual das seguintes opções é uma lista completa e correta de casas limpas ordenadas da primeira para a última?,ordenação
2009,2,2,22,faxina,"durante um período de 10 semanas, dona cida irá limpar oito casas: a, b, g, h, i, m, p e w. cada casa é limpa uma única vez e somente uma casa pode ser limpa por semana. excluindo estas oito, nenhuma outra casa é limpa neste período. as seguintes regras também são aplicadas: - as casas a, m e g são limpas em semanas consecutivas, mas não necessariamente nesta ordem. - a casa b é limpa em alguma semana antes da casa m e em alguma semana antes da casa p. - a casa w é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa i não é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa p é limpa em alguma semana antes da casa w que, por sua vez, é limpa em alguma semana após a casa i.",(a) 1. (b) 2. (c) 3. (d) 4. (e) 5.,quantas diferentes casas podem ser a primeira que dona cida começa a faxina?,ordenação
2009,2,2,23,faxina,"durante um período de 10 semanas, dona cida irá limpar oito casas: a, b, g, h, i, m, p e w. cada casa é limpa uma única vez e somente uma casa pode ser limpa por semana. excluindo estas oito, nenhuma outra casa é limpa neste período. as seguintes regras também são aplicadas: - as casas a, m e g são limpas em semanas consecutivas, mas não necessariamente nesta ordem. - a casa b é limpa em alguma semana antes da casa m e em alguma semana antes da casa p. - a casa w é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa i não é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa p é limpa em alguma semana antes da casa w que, por sua vez, é limpa em alguma semana após a casa i.",(a) a casa g é limpa na semana imediatamente anterior a semana que a casa p é limpa. (b) a casa w é limpa na semana imediatamente posterior a semana que a casa b é limpa. (c) a casa i é limpa na semana imediatamente anterior a semana que a casa p é limpa. (d) a casa m é limpa na semana imediatamente posterior a semana que a casa w é limpa. (e) a casa p é limpa na semana imediatamente anterior a semana que a casa m é limpa.,qual das seguintes afirmações deve obrigatoriamente ser falsa?,ordenação
2009,2,2,24,faxina,"durante um período de 10 semanas, dona cida irá limpar oito casas: a, b, g, h, i, m, p e w. cada casa é limpa uma única vez e somente uma casa pode ser limpa por semana. excluindo estas oito, nenhuma outra casa é limpa neste período. as seguintes regras também são aplicadas: - as casas a, m e g são limpas em semanas consecutivas, mas não necessariamente nesta ordem. - a casa b é limpa em alguma semana antes da casa m e em alguma semana antes da casa p. - a casa w é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa i não é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa p é limpa em alguma semana antes da casa w que, por sua vez, é limpa em alguma semana após a casa i.","(a) w, p. (b) h, i. (c) i, w, p, h. (d) h, i, p. (e) a, p, h","se g é a terceira casa a ser limpa e é na semana seguinte a semana que a casa b foi limpa, qual das seguintes opções é uma lista completa e correta de casas que podem ser limpas em sexto lugar?",ordenação
2009,2,2,25,faxina,"durante um período de 10 semanas, dona cida irá limpar oito casas: a, b, g, h, i, m, p e w. cada casa é limpa uma única vez e somente uma casa pode ser limpa por semana. excluindo estas oito, nenhuma outra casa é limpa neste período. as seguintes regras também são aplicadas: - as casas a, m e g são limpas em semanas consecutivas, mas não necessariamente nesta ordem. - a casa b é limpa em alguma semana antes da casa m e em alguma semana antes da casa p. - a casa w é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa i não é limpa imediatamente antes ou imediatamente depois a uma semana que nenhuma casa é limpa. - a casa p é limpa em alguma semana antes da casa w que, por sua vez, é limpa em alguma semana após a casa i.",(a) a casa b é limpa em alguma semana após a semana que a casa i é limpa. (b) a casa i é limpa em alguma semana após a semana que a casa h é limpa. (c) a casa p é limpa em alguma semana após a semana que a casa g é limpa. (d) a casa i é limpa em alguma semana após a semana que a casa a é limpa. (e) a casa h é limpa em alguma semana após a semana que a casa w é limpa.,"se dona cida não limpa nenhuma casa na nona e ddécima semana, qual das seguintes opções deve obrigatoriamente ser falsa?",ordenação
